,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Risk Score,Loyalty Score,Exited
2628,0.12,0.22972972972972977,0.7000000000000001,0.46705712267478805,0.0,1.0,1.0,0.54854558972611,0.0,0.25,0.6140979689366786,1,0,0,1,0,0,0,0,1,0.01657539886939033,0.64,0
2629,0.7819999999999999,0.2837837837837838,0.5,0.0,0.0,0.0,1.0,0.20070470045952918,0.0,0.0,0.9199522102747909,1,0,0,0,1,0,0,0,1,0.01557961738170383,0.6,0
2630,0.394,0.5945945945945947,1.0,0.509126035993339,0.3333333333333333,1.0,1.0,0.4255685654845964,0.0,0.75,0.6009557945041816,1,0,0,0,1,0,1,0,0,0.34688593295704107,0.8,0
2631,0.5359999999999999,0.4189189189189189,0.9,0.1765714119226655,0.6666666666666667,1.0,1.0,0.4484637258820475,1.0,0.5,0.14695340501792115,1,0,0,1,0,1,0,0,0,0.6706767660601801,0.8800000000000001,1
2632,0.7279999999999999,0.5,0.9,0.7177225621765396,0.0,1.0,1.0,0.5004868154584433,0.0,0.0,0.5842293906810035,0,1,0,1,0,0,1,0,0,0.02004216131735922,0.68,0
2633,0.362,0.39189189189189194,0.6000000000000001,0.0,0.0,0.0,0.0,0.9751231572317622,1.0,0.25,0.4145758661887694,1,0,0,1,0,0,0,0,1,0.003574926368039689,0.12000000000000002,1
2634,0.7319999999999999,0.12162162162162166,0.1,0.48845465503543695,0.3333333333333333,1.0,0.0,0.33780800314507653,0.0,1.0,0.37275985663082434,0,1,0,0,1,0,1,0,0,0.3291203283300925,0.12,0
2635,0.5159999999999999,0.5135135135135136,0.5,0.0,0.3333333333333333,0.0,1.0,0.7690605599831138,0.0,0.0,0.9056152927120668,0,0,1,1,0,1,0,0,0,0.3444287083479226,0.7000000000000001,0
2637,0.4899999999999999,0.3108108108108108,0.9,0.0,0.3333333333333333,1.0,0.0,0.029402643086997856,0.0,1.0,0.24611708482676226,1,0,0,0,1,0,1,0,0,0.32937870968740984,0.28,0
2638,0.2919999999999999,0.3378378378378379,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.9976725613337197,0.0,0.0,0.3954599761051374,0,0,1,1,0,0,0,0,1,0.34270744750405163,0.66,0
2639,0.888,0.2027027027027027,0.8,0.0,0.3333333333333333,0.0,0.0,0.4565221339312101,0.0,0.25,0.44563918757467147,0,0,1,0,1,0,0,1,0,0.3283194722450277,0.26,0
2640,0.9480000000000001,0.5675675675675675,0.8,0.5350784854520018,0.6666666666666667,0.0,0.0,0.7652370286731578,1.0,0.75,0.09677419354838707,0,1,0,0,1,0,1,0,0,0.6602401667773027,0.3600000000000001,1
2641,0.44000000000000006,0.14864864864864863,0.0,0.0,0.0,1.0,0.0,0.18512225319236722,0.0,0.0,0.2735961768219833,1,0,0,1,0,0,0,0,1,0.001191642122679896,0.0,0
2642,0.4859999999999999,0.36486486486486486,0.6000000000000001,0.3159041585370379,0.0,1.0,0.0,0.27645099448585997,0.0,0.25,0.10991636798088411,0,0,1,1,0,0,1,0,0,0.004341854338967997,0.12000000000000002,0
2643,0.644,0.21621621621621623,0.9,0.0,0.3333333333333333,1.0,0.0,0.8090362114555648,0.0,0.5,0.0908004778972521,1,0,0,0,1,0,1,0,0,0.32845187692532546,0.28,0
2644,0.612,0.0675675675675676,0.4,0.6518568156497326,0.0,0.0,1.0,0.10503792087549035,0.0,0.75,0.4193548387096774,0,1,0,1,0,1,0,0,0,0.015590095197748134,0.5800000000000001,0
2645,0.7499999999999999,0.2837837837837838,0.4,0.6403095774862217,0.3333333333333333,1.0,0.0,0.28793919892303743,0.0,0.0,0.4874551971326164,1,0,0,0,1,0,1,0,0,0.3312051399543146,0.18,0
2646,0.682,0.16216216216216217,0.9,0.0,0.0,1.0,0.0,0.247667520826301,0.0,0.0,0.7479091995221027,1,0,0,0,1,0,1,0,0,0.0013240468029776626,0.18000000000000005,0
2647,0.6940000000000001,0.09459459459459457,0.1,0.0,0.3333333333333333,0.0,0.0,0.4388280767720061,0.0,0.25,0.8219832735961768,1,0,0,1,0,0,0,1,0,0.32726023480264554,0.12,0
2648,0.45599999999999985,0.1891891891891892,0.4,0.0,0.3333333333333333,1.0,1.0,0.709086726595423,0.0,0.75,0.3237753882915173,1,0,0,0,1,1,0,0,0,0.34125099602077624,0.68,0
2649,0.5499999999999999,0.35135135135135137,0.7000000000000001,0.0,0.0,1.0,0.0,0.023522684809891822,0.0,0.5,0.7622461170848267,1,0,0,1,0,0,0,0,1,0.00317771232714639,0.14,0
2650,0.7219999999999999,0.21621621621621623,0.8,0.0,0.3333333333333333,0.0,0.0,0.24099438930237727,0.0,0.75,0.7204301075268816,1,0,0,0,1,0,0,1,0,0.32845187692532546,0.26,0
2651,0.7060000000000001,0.02702702702702703,0.30000000000000004,0.6586777125326064,0.0,1.0,1.0,0.20780753836776714,0.0,1.0,0.7025089605734767,0,0,1,0,1,0,1,0,0,0.015215158084075815,0.56,0
2652,0.606,0.27027027027027034,0.5,0.455436787103481,0.3333333333333333,1.0,1.0,0.44744076553275514,0.0,0.0,0.6332138590203106,0,1,0,1,0,0,0,1,0,0.3435328725033057,0.7000000000000001,0
2653,0.382,0.2837837837837838,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.0987236534678416,0.0,1.0,0.7383512544802867,1,0,0,0,1,0,0,1,0,0.32911390032681426,0.24,0
2654,0.7599999999999999,0.4594594594594595,0.7000000000000001,0.0,0.3333333333333333,0.0,1.0,0.611908945472316,0.0,1.0,0.7610513739545998,0,0,1,1,0,0,0,0,1,0.34389908962673155,0.74,0
2655,0.832,0.12162162162162166,0.7000000000000001,0.6328731717327941,0.3333333333333333,0.0,1.0,0.23758765667535536,0.0,0.5,0.6547192353643966,1,0,0,1,0,0,1,0,0,0.34265592507860443,0.74,0
2656,0.2839999999999999,0.36486486486486486,0.9,0.6787418748385052,0.3333333333333333,0.0,0.0,0.8237501905511923,0.0,0.0,0.5149342891278375,0,1,0,0,1,0,1,0,0,0.33212508723185413,0.28,0
2657,0.7199999999999999,0.16216216216216217,1.0,0.5322364151915226,0.3333333333333333,1.0,0.0,0.7779825332784805,0.0,0.0,0.35961768219832735,0,1,0,1,0,0,0,1,0,0.3296605328165756,0.3,0
2658,0.45000000000000007,0.16216216216216217,0.2,0.0,0.3333333333333333,1.0,1.0,0.4109091189258071,0.0,0.0,0.921146953405018,0,0,1,0,1,0,0,1,0,0.34098618666018066,0.64,0
2659,0.632,0.39189189189189194,0.2,0.0,0.0,1.0,0.0,0.17488884743081962,1.0,0.75,0.22819593787335724,1,0,0,0,1,0,1,0,0,0.003574926368039689,0.04000000000000001,1
2660,0.43400000000000005,0.14864864864864863,0.8,0.0,0.3333333333333333,1.0,0.0,0.7806440212552819,0.0,0.5,0.8972520908004779,0,0,1,0,1,0,1,0,0,0.3277898535238366,0.26,0
2661,0.5219999999999999,0.4189189189189189,0.9,0.46030051484250045,0.3333333333333333,1.0,1.0,0.6932473260170681,1.0,0.75,0.9892473118279569,0,1,0,1,0,0,0,0,1,0.3450052088343842,0.78,1
2662,0.7119999999999999,0.02702702702702703,0.8,0.0,0.3333333333333333,1.0,1.0,0.06142685033024955,0.0,0.75,0.22819593787335724,0,0,1,0,1,0,0,1,0,0.339662139857203,0.76,0
2663,0.2779999999999999,0.39189189189189194,0.8,0.41408995979204155,0.3333333333333333,1.0,1.0,0.5379979464747642,0.0,0.75,0.9438470728793308,1,0,0,1,0,1,0,0,0,0.34458947662751527,0.76,0
2664,0.62,0.27027027027027034,0.5,0.4406999670663097,0.3333333333333333,1.0,0.0,0.979667118386185,0.0,0.0,0.3691756272401433,1,0,0,1,0,0,0,0,1,0.3304208138566006,0.2,0
2665,0.33599999999999997,0.37837837837837845,0.4,0.4528768234146382,0.0,0.0,0.0,0.4634632753632455,1.0,0.25,0.6821983273596176,0,1,0,0,1,0,0,0,1,0.004921609292864507,0.08000000000000002,1
2666,0.5379999999999999,0.21621621621621623,0.1,0.0,0.0,1.0,0.0,0.6995639448276814,0.0,1.0,0.43130227001194743,0,0,1,0,1,0,1,0,0,0.0018536655241687275,0.020000000000000004,0
2667,0.44600000000000006,0.27027027027027034,0.4,0.0,0.3333333333333333,1.0,1.0,0.9827231417625325,0.0,1.0,0.44205495818399043,0,0,1,0,1,0,0,1,0,0.34204542410256283,0.68,0
2668,0.9420000000000001,0.25675675675675674,0.5,0.4242899178706383,0.3333333333333333,0.0,1.0,0.6369947128954491,0.0,1.0,0.7586618876941457,0,1,0,1,0,0,1,0,0,0.343298742705186,0.7000000000000001,0
2669,0.7000000000000001,0.25675675675675674,0.30000000000000004,0.30932264171480944,0.3333333333333333,1.0,1.0,0.8769401763562229,0.0,0.0,0.27001194743130225,1,0,0,0,1,0,0,0,1,0.3429232616375644,0.66,0
2670,0.676,0.27027027027027034,0.7000000000000001,0.49240793343624106,0.0,1.0,1.0,0.788340113128498,0.0,0.75,0.8422939068100358,1,0,0,1,0,0,0,1,0,0.017055408204806225,0.64,0
2671,0.5279999999999999,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.8201338828812211,0.0,0.25,0.10752688172043012,0,0,1,1,0,0,0,0,1,0.34217782878286057,0.72,0
2672,0.45799999999999985,0.4324324324324324,0.5,0.46919854989729104,0.0,0.0,1.0,0.9608560947889558,1.0,0.0,0.4575866188769414,0,1,0,1,0,0,0,0,1,0.018568462936863973,0.6,1
2673,0.7099999999999999,0.3243243243243243,0.8,0.6643570702351701,0.3333333333333333,1.0,1.0,0.2762820436813625,0.0,0.75,0.1433691756272401,0,1,0,0,1,0,1,0,0,0.3447448211324591,0.76,0
2674,0.8079999999999999,0.1891891891891892,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.44742035335382857,0.0,0.0,0.7610513739545998,0,0,1,1,0,0,0,0,1,0.32818706756472993,0.24,0
2675,0.596,0.35135135135135137,0.2,0.0,0.3333333333333333,1.0,1.0,0.2929856098641255,0.0,1.0,0.6511350059737157,1,0,0,1,0,1,0,0,0,0.34283985218434937,0.64,0
2676,0.4939999999999999,0.013513513513513542,0.2,0.0,0.3333333333333333,1.0,1.0,0.4550048286310027,0.0,0.5,0.12783751493428913,1,0,0,0,1,0,1,0,0,0.33952973517690527,0.64,0
2677,0.7499999999999999,0.1891891891891892,0.0,0.0,0.3333333333333333,1.0,1.0,0.6925888331272854,0.0,0.25,0.7885304659498208,0,0,1,1,0,0,0,1,0,0.34125099602077624,0.6,0
2678,0.2919999999999999,0.14864864864864863,0.2,0.0,0.3333333333333333,1.0,0.0,0.2766626707825224,0.0,0.0,0.26164874551971323,0,0,1,0,1,1,0,0,0,0.3277898535238366,0.14,0
2679,0.818,0.1756756756756757,0.1,0.43782158724285236,0.0,1.0,1.0,0.20973753990318325,0.0,1.0,0.16248506571087218,1,0,0,1,0,0,0,0,1,0.01595029741238501,0.52,0
2680,0.672,0.3108108108108108,0.4,0.5163600886718588,0.3333333333333333,1.0,0.0,0.9381083723603687,0.0,0.75,0.07168458781362008,1,0,0,1,0,1,0,0,0,0.33106513250140157,0.18,0
2681,0.922,0.37837837837837845,0.9,0.718324479871489,0.0,1.0,0.0,0.06691277350631254,1.0,0.5,0.2114695340501792,1,0,0,0,1,0,0,1,0,0.005788556591058869,0.18000000000000005,1
2682,0.4919999999999999,0.24324324324324326,0.2,0.0,0.3333333333333333,0.0,1.0,0.6277139255136577,0.0,0.75,0.8410991636798087,0,0,1,0,1,0,0,0,1,0.3417806147419673,0.64,0
2683,0.636,0.5135135135135136,0.9,0.44238595040719525,0.0,1.0,0.0,0.6719337592774729,1.0,0.0,0.0908004778972521,0,1,0,0,1,0,0,0,1,0.006211393092239494,0.18000000000000005,1
2684,0.44600000000000006,0.1756756756756757,0.2,0.0,0.3333333333333333,1.0,1.0,0.45961082679981013,0.0,0.5,0.5567502986857825,1,0,0,0,1,0,0,1,0,0.34111859134047845,0.64,0
2685,0.5439999999999999,0.3243243243243243,0.9,0.0,0.3333333333333333,1.0,0.0,0.5955402791075295,0.0,1.0,0.8614097968936677,0,0,1,0,1,0,0,0,1,0.3295111143677076,0.28,0
2686,0.658,0.1891891891891892,0.0,0.3520754183501358,0.0,0.0,0.0,0.7979497967462286,0.0,1.0,0.5710872162485066,0,1,0,1,0,1,0,0,0,0.0027387281826878784,0.0,0
2687,0.4959999999999999,0.6216216216216217,0.1,0.0,0.3333333333333333,1.0,0.0,0.9783098585771199,1.0,0.0,0.8076463560334527,1,0,0,0,1,0,0,1,0,0.33242401733425847,0.12,1
2688,0.4979999999999999,0.5810810810810811,0.1,0.49716584131828195,0.0,0.0,1.0,0.4517672469278795,1.0,0.5,0.8972520908004779,0,1,0,0,1,0,0,1,0,0.02011625509369771,0.52,1
2689,0.888,0.16216216216216217,0.1,0.6176632910995856,0.0,0.0,1.0,0.7838595898242686,0.0,0.75,0.3321385902031063,0,0,1,1,0,0,0,1,0,0.0164052525202367,0.52,0
2690,0.5519999999999999,0.4594594594594595,0.0,0.0,0.3333333333333333,1.0,0.0,0.16044267812390262,1.0,0.5,0.9510155316606929,1,0,0,1,0,0,0,0,1,0.33083516117068523,0.1,1
2691,0.9999999999999999,0.1756756756756757,0.1,0.5184956170850086,0.3333333333333333,1.0,1.0,0.021893762913642423,0.0,0.5,0.6762246117084826,0,1,0,1,0,0,1,0,0,0.34281198875207153,0.62,0
2692,0.45599999999999985,0.36486486486486486,0.1,0.5922759714910545,0.0,1.0,0.0,0.7169631260491572,1.0,0.75,0.3763440860215054,1,0,0,0,1,0,0,0,1,0.005244479736892765,0.020000000000000004,1
2693,0.5139999999999999,0.1891891891891892,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0,0.980444682319706,0.0,0.25,0.942652329749104,1,0,0,1,0,0,0,0,1,0.32818706756472993,0.22000000000000003,0
2694,0.7439999999999999,0.25675675675675674,0.9,0.0,0.3333333333333333,1.0,0.0,0.15925441914918537,0.0,0.75,0.25806451612903225,0,0,1,0,1,0,1,0,0,0.3288490909662188,0.28,0
2695,0.57,0.1891891891891892,0.8,0.0,0.3333333333333333,1.0,1.0,0.09644709515932681,1.0,0.5,0.39187574671445635,0,0,1,1,0,0,1,0,0,0.34125099602077624,0.76,1
2696,0.59,0.1891891891891892,0.4,0.0,0.3333333333333333,0.0,1.0,0.4879812039853579,0.0,0.5,0.7849462365591398,1,0,0,0,1,0,0,1,0,0.34125099602077624,0.68,0
2697,0.9999999999999999,0.2837837837837838,0.30000000000000004,0.49641266699160613,0.3333333333333333,1.0,1.0,0.6018093195304978,0.0,0.25,0.09557945041816007,0,1,0,0,1,1,0,0,0,0.34379910367442396,0.66,0
2698,0.7060000000000001,0.24324324324324326,0.2,0.0,0.3333333333333333,1.0,0.0,0.5438288754985662,0.0,0.25,0.32258064516129026,1,0,0,0,1,0,0,0,1,0.32871668628592104,0.14,0
2699,0.61,0.25675675675675674,0.4,0.4338923425044806,0.0,1.0,0.0,0.3975622555197559,1.0,0.0,0.5232974910394265,0,1,0,1,0,0,1,0,0,0.0036679641950882404,0.08000000000000002,1
2700,0.31999999999999995,0.05405405405405406,0.30000000000000004,0.6250918052026623,0.0,0.0,0.0,0.22155404021809613,0.0,0.25,0.7861409796893667,1,0,0,1,0,1,0,0,0,0.0023063480160026304,0.06000000000000001,0
2701,0.5159999999999999,0.22972972972972977,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.7172940234791088,0.0,0.75,0.10752688172043012,0,0,1,1,0,1,0,0,0,0.3416482100616695,0.72,0
2702,0.566,0.1891891891891892,0.5,0.6510217754148707,0.3333333333333333,1.0,1.0,0.3718475128185232,0.0,0.25,0.43488649940262836,0,0,1,0,1,0,0,1,0,0.34337722149511324,0.7000000000000001,0
2703,0.62,0.37837837837837845,0.5,0.4345176561527432,0.3333333333333333,1.0,1.0,0.16805271865458524,0.0,0.5,0.5256869772998805,0,1,0,0,1,0,0,0,1,0.344523788438162,0.7000000000000001,0
2704,0.45399999999999985,0.24324324324324326,0.30000000000000004,0.4826360774607731,0.3333333333333333,0.0,1.0,0.7188958792263404,0.0,0.75,0.6439665471923536,1,0,0,0,1,0,0,1,0,0.3433568955385308,0.66,0
2705,0.7359999999999999,0.12162162162162166,0.2,0.0,0.3333333333333333,0.0,0.0,0.1307738762332546,0.0,0.0,0.44802867383512546,1,0,0,0,1,0,0,1,0,0.32752504416324113,0.14,0
2706,0.07199999999999995,0.47297297297297297,0.1,0.5259309467042974,0.0,1.0,1.0,0.31230923930763294,1.0,1.0,0.6129032258064516,0,0,1,1,0,0,1,0,0,0.01915096397101396,0.52,1
2707,0.2679999999999999,0.22972972972972977,0.7000000000000001,0.5335561143570284,0.0,1.0,1.0,0.13606133099313705,0.0,0.25,0.30107526881720426,0,0,1,1,0,0,0,0,1,0.01679258338682433,0.64,0
2708,0.5519999999999999,0.21621621621621623,0.7000000000000001,0.45044065500857344,0.3333333333333333,1.0,1.0,0.28294987204115335,0.0,1.0,0.5985663082437276,1,0,0,0,1,0,0,0,1,0.3429869365040534,0.74,0
2709,0.41000000000000003,0.5,0.4,0.5850933739670956,0.0,1.0,1.0,0.3705195705017399,0.0,0.25,0.4468339307048984,1,0,0,0,1,1,0,0,0,0.019608996760871307,0.5800000000000001,0
2710,0.61,0.1891891891891892,0.2,0.0,0.0,1.0,1.0,0.3549990101594116,0.0,0.25,0.40979689366786143,1,0,0,1,0,1,0,0,0,0.014652784619619465,0.54,0
2711,0.44000000000000006,0.22972972972972977,0.6000000000000001,0.3414477567366097,0.0,1.0,0.0,0.5274911776111216,0.0,1.0,0.34050179211469533,0,1,0,0,1,0,0,0,1,0.0031012324708376334,0.12000000000000002,0
2712,0.4819999999999999,0.1756756756756757,0.7000000000000001,0.0,0.3333333333333333,0.0,1.0,0.24358728635440335,0.0,0.75,0.29032258064516125,1,0,0,1,0,0,0,1,0,0.34111859134047845,0.74,0
2713,0.386,0.24324324324324326,0.30000000000000004,0.0,0.3333333333333333,0.0,0.0,0.12972500042150148,0.0,0.25,0.10991636798088411,1,0,0,1,0,1,0,0,0,0.32871668628592104,0.16,0
2714,0.6920000000000001,0.14864864864864863,0.8,0.0,0.3333333333333333,1.0,0.0,0.9559504678466406,0.0,1.0,0.9056152927120668,1,0,0,0,1,0,1,0,0,0.3277898535238366,0.26,0
2715,0.58,0.36486486486486486,0.8,0.4806381347901055,0.0,0.0,0.0,0.9757515321516582,0.0,1.0,0.9259259259259259,0,1,0,0,1,0,1,0,0,0.004879872558980522,0.16000000000000003,0
2716,0.7659999999999999,0.16216216216216217,0.1,0.4083439216296944,0.0,1.0,0.0,0.10739847930267594,0.0,1.0,0.9402628434886499,0,1,0,1,0,0,0,1,0,0.0026576907473855856,0.020000000000000004,0
2717,0.7419999999999999,0.6756756756756757,0.4,0.5441491802508341,0.0,0.0,0.0,0.8770686530118195,0.0,0.75,0.32974910394265233,0,1,0,0,1,0,0,0,1,0.00813260614434606,0.08000000000000002,0
2718,0.644,0.39189189189189194,0.1,0.0,0.0,0.0,0.0,0.4576973351149964,0.0,0.5,0.6535244922341696,1,0,0,0,1,0,0,0,1,0.003574926368039689,0.020000000000000004,0
2719,0.686,0.27027027027027034,0.7000000000000001,0.7905152645841187,0.3333333333333333,1.0,1.0,0.07098290194844754,0.0,1.0,0.9892473118279569,1,0,0,0,1,1,0,0,0,0.3446272328175477,0.74,0
2720,0.914,0.3243243243243243,0.7000000000000001,0.471405382161339,0.0,1.0,1.0,0.129055250815399,0.0,0.5,0.8793309438470728,1,0,0,0,1,1,0,0,0,0.017516432969184845,0.64,0
2721,0.632,0.040540540540540515,0.1,0.485565394300132,0.3333333333333333,1.0,1.0,0.4989388918898461,0.0,0.25,0.42174432497013137,0,1,0,1,0,1,0,0,0,0.34138039243046797,0.62,0
2722,0.2799999999999999,0.2972972972972973,0.6000000000000001,0.6222091208426497,0.0,0.0,0.0,0.9545648411124498,0.0,0.5,0.7120669056152926,0,0,1,0,1,0,0,0,1,0.004680217465802282,0.12000000000000002,0
2723,0.6960000000000001,0.445945945945946,0.2,0.44248634973666007,0.0,1.0,0.0,0.43185871850439567,0.0,0.75,0.7025089605734767,0,1,0,1,0,1,0,0,0,0.005549697593164954,0.04000000000000001,0
2724,0.2779999999999999,0.4594594594594595,0.1,0.523884059858726,0.0,1.0,0.0,0.18586109402174808,1.0,0.75,0.97610513739546,0,1,0,1,0,0,1,0,0,0.005947945738842885,0.020000000000000004,1
2725,0.9580000000000001,0.27027027027027034,0.9,0.0,0.3333333333333333,1.0,0.0,0.15228991377705509,0.0,1.0,0.4516129032258064,1,0,0,0,1,0,0,0,1,0.3289814956465165,0.28,0
2726,0.7459999999999999,0.3243243243243243,0.2,0.39496406688468616,0.0,1.0,1.0,0.08716430658352306,0.0,0.5,0.4086021505376344,1,0,0,0,1,1,0,0,0,0.017266777000719782,0.54,0
2727,0.7759999999999999,0.2837837837837838,0.1,0.37638967279503804,0.3333333333333333,0.0,1.0,0.9472691381312659,0.0,1.0,0.3715651135005974,1,0,0,1,0,0,0,0,1,0.34340711072210783,0.62,0
2728,0.4939999999999999,0.5810810810810811,0.5,0.0,0.3333333333333333,1.0,1.0,0.4062879116825054,0.0,0.0,0.48267622461170845,1,0,0,0,1,0,1,0,0,0.34509073174941146,0.7000000000000001,0
2729,0.5499999999999999,0.2837837837837838,0.30000000000000004,0.5212750722813395,0.0,0.0,1.0,0.6064918633702798,0.0,0.25,0.5818399044205496,1,0,0,1,0,1,0,0,0,0.01728209244425477,0.56,0
2730,0.64,0.2837837837837838,0.8,0.4062546271276916,0.0,0.0,0.0,0.44584336244220113,0.0,1.0,0.15173237753882912,1,0,0,1,0,1,0,0,0,0.0038425092715910383,0.16000000000000003,0
2731,0.668,0.10810810810810811,0.2,0.45450880076448574,0.0,0.0,0.0,0.48426453643566436,0.0,0.75,0.2628434886499402,0,1,0,1,0,0,0,1,0,0.0022788456957442546,0.04000000000000001,0
2732,0.2859999999999999,0.25675675675675674,0.8,0.5699025448938253,0.3333333333333333,1.0,0.0,0.7942284764204561,0.0,0.75,0.5937873357228196,1,0,0,1,0,1,0,0,0,0.3307103824845717,0.26,0
2733,0.574,0.05405405405405406,0.5,0.39378538114817857,0.0,1.0,0.0,0.6142438886161428,0.0,0.25,0.31899641577060933,0,0,1,1,0,0,0,0,1,0.0015509053721847116,0.1,0
2734,0.576,0.4324324324324324,0.1,0.40911224154795284,0.0,1.0,0.0,0.8418518409008735,1.0,0.25,0.5973715651135005,0,1,0,0,1,1,0,0,0,0.005308293672451781,0.020000000000000004,1
2735,0.4979999999999999,0.3108108108108108,0.1,0.0,0.3333333333333333,1.0,0.0,0.4801852525309226,0.0,0.25,0.3524492234169654,1,0,0,1,0,0,0,0,1,0.32937870968740984,0.12,0
2736,0.46399999999999986,0.14864864864864863,0.0,0.0,0.0,1.0,0.0,0.7125565468636862,0.0,0.25,0.2258064516129032,1,0,0,0,1,0,1,0,0,0.001191642122679896,0.0,0
2737,0.5219999999999999,0.2972972972972973,0.2,0.5017148197501224,0.0,1.0,0.0,0.4658447462678607,0.0,0.75,0.18637992831541217,1,0,0,1,0,0,0,1,0,0.004286685233593763,0.04000000000000001,0
2738,0.632,0.1891891891891892,1.0,0.4485349808761,0.3333333333333333,1.0,1.0,0.17140461856566722,0.0,0.5,0.14097968936678612,1,0,0,1,0,0,0,0,1,0.34271590324582607,0.8,0
2739,0.5519999999999999,0.39189189189189194,0.2,0.41095888773007405,0.0,0.0,1.0,0.8324235154905174,1.0,0.5,0.13859020310633213,0,1,0,1,0,0,1,0,0,0.01798103920100647,0.54,1
2740,0.5399999999999999,0.3243243243243243,0.9,0.48422070490851493,0.0,1.0,1.0,0.14612053281590462,0.0,0.75,0.7945041816009557,0,0,1,0,1,0,0,1,0,0.01755828758406241,0.68,0
2741,0.122,0.22972972972972977,0.2,0.0,0.3333333333333333,1.0,1.0,0.46895835400191527,0.0,0.5,0.5686977299880526,1,0,0,1,0,0,0,1,0,0.3416482100616695,0.64,0
2742,0.5439999999999999,0.2837837837837838,0.9,0.0,0.3333333333333333,0.0,1.0,0.5041622584114812,0.0,0.25,0.7777777777777777,0,0,1,0,1,0,0,1,0,0.34217782878286057,0.78,0
2743,0.584,0.2837837837837838,0.8,0.5112196350318968,0.0,1.0,0.0,0.3086976344435908,1.0,0.0,0.13978494623655913,0,1,0,1,0,0,1,0,0,0.004185323110003256,0.16000000000000003,1
2744,0.33199999999999996,0.25675675675675674,0.8,0.0,0.0,1.0,0.0,0.5090262605183382,0.0,0.5,0.6451612903225806,1,0,0,0,1,0,0,1,0,0.0022508795650620257,0.16000000000000003,0
2745,0.592,0.1891891891891892,0.1,0.0,0.3333333333333333,1.0,0.0,0.9165426051453599,0.0,0.5,0.17204301075268819,0,0,1,0,1,1,0,0,0,0.32818706756472993,0.12,0
2746,0.5059999999999999,0.21621621621621623,0.9,0.0,0.3333333333333333,1.0,0.0,0.8396323666515626,0.0,0.5,0.8757467144563919,1,0,0,1,0,1,0,0,0,0.32845187692532546,0.28,0
2747,0.37,0.5405405405405406,0.1,0.0,0.3333333333333333,1.0,1.0,0.05848444474395648,1.0,0.75,0.9127837514934288,0,0,1,0,1,0,0,1,0,0.34469351770851814,0.62,1
2748,0.61,0.12162162162162166,0.9,0.0,0.3333333333333333,0.0,0.0,0.5399120385177816,0.0,0.25,0.6774193548387096,0,0,1,1,0,1,0,0,0,0.32752504416324113,0.28,0
2749,0.576,0.24324324324324326,0.6000000000000001,0.7511224577277572,0.0,0.0,0.0,0.23484677132611173,1.0,0.25,0.5722819593787335,1,0,0,0,1,1,0,0,0,0.004571627397135525,0.12000000000000002,1
2750,0.406,0.35135135135135137,0.4,0.0,0.0,1.0,0.0,0.05352808753342682,0.0,0.0,0.7371565113500597,0,0,1,0,1,0,1,0,0,0.00317771232714639,0.08000000000000002,0
2751,0.41200000000000003,0.4594594594594595,0.9,0.0,0.0,1.0,0.0,0.8758182069331667,1.0,0.0,0.4862604540023895,1,0,0,1,0,1,0,0,0,0.00423694976952852,0.18000000000000005,1
2752,0.616,0.24324324324324326,0.1,0.0,0.3333333333333333,0.0,1.0,0.4244399921212992,0.0,0.0,0.2520908004778972,0,0,1,0,1,0,0,0,1,0.3417806147419673,0.62,0
2753,0.5439999999999999,0.25675675675675674,0.4,0.0,0.3333333333333333,1.0,0.0,0.02186019288408429,0.0,0.5,0.8590203106332138,0,0,1,0,1,0,0,1,0,0.3288490909662188,0.18,0
2754,0.44000000000000006,0.16216216216216217,0.2,0.5237447602729858,0.0,1.0,1.0,0.23945477068893153,0.0,0.0,0.5651135005973715,1,0,0,0,1,0,1,0,0,0.01609851627838278,0.54,0
2755,0.896,0.5405405405405406,0.9,0.0,0.3333333333333333,0.0,0.0,0.5952626134383079,1.0,0.5,0.2831541218637993,0,0,1,1,0,1,0,0,0,0.3316295892524718,0.28,1
2756,0.8099999999999999,0.14864864864864863,0.30000000000000004,0.0,0.6666666666666667,1.0,0.0,0.023233212095997074,0.0,0.0,0.19713261648745517,1,0,0,1,0,0,0,0,1,0.6543880649249934,0.26,0
2757,0.66,0.08108108108108109,1.0,0.0,0.6666666666666667,1.0,0.0,0.7748701262608335,1.0,0.5,0.3237753882915173,1,0,0,1,0,0,0,0,1,0.6537260415235046,0.4,1
2758,0.7199999999999999,0.24324324324324326,0.8,0.0,0.3333333333333333,0.0,0.0,0.41582870419635876,0.0,0.5,0.5651135005973715,0,0,1,1,0,0,0,0,1,0.32871668628592104,0.26,0
